run_name,timestamp,model_name,input_encoding,architecture_scale,num_params,estimated_flops_per_position,epochs_trained,best_epoch,best_score,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_pr_auc,val_accuracy,val_pr_auc,train_samples_per_second,test_samples_per_second,fit_elapsed_seconds,batch_size,learning_rate,epochs_configured,git_commit,config_hash
idea_i128_occupancy_run_length_segment_encoder_seed42,2026-05-10T14:40:44Z,occupancy_run_length_segment_encoder,simple_18,base,114058,11306479,13,12,0.7972424199021159,0.7913165923492138,0.6419265271251602,0.8461430180180181,0.7300218605780908,0.8898454108199461,0.7972424199021159,,,6075.849047723698,5504.519642655967,431.0497818989679,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,da7b5be2ce588579
idea_i092_parity_syndrome_puzzle_bottleneck_seed42,2026-05-10T11:47:35Z,parity_syndrome_puzzle_bottleneck,simple_18,base,197589,13261337,13,12,0.7959719142093711,0.8006571227411405,0.6689133262386189,0.7963119369369369,0.7270740954951481,0.8861466443645956,0.7959719142093711,,,7982.11579784134,11768.443591860314,304.06857006344944,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,53b091be9292cd3e
idea_i213_forced_target_funnel_network_seed42,2026-05-10T21:17:21Z,forced_target_funnel_network,simple_18,base,71022,8614073,10,9,0.7940420310922021,0.8148321990143159,0.7171134020618557,0.734375,0.7256415606092218,0.8891124395820368,0.7940420310922021,,,15147.330323061775,13342.5537992248,179.46275060251355,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,335155c938ca81ae
idea_i171_line_piece_crossbar_network_seed42,2026-05-10T17:45:16Z,line_piece_crossbar_network,simple_18,base,37313,3338593,13,12,0.7934407181703933,0.7933348979112884,0.6558209299642321,0.8001126126126126,0.7208166888592987,0.8846607928654308,0.7934407181703933,,,15298.20648988275,11524.928072805975,178.95621885731816,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,e3a36677b7a7f8ad
idea_i237_cayley_orthogonal_network_seed42,2026-05-10T23:07:05Z,cayley_orthogonal_network,simple_18,base,21129,1876521,13,12,0.7933489902139145,0.7812250645388407,0.6269090909090909,0.8493806306306306,0.7213820312032997,0.8839292737917834,0.7933489902139145,,,15444.446750433579,12215.166224944742,174.99148355796933,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,860aa06291272936
idea_i105_slot_attention_role_binding_network_seed42,2026-05-10T12:58:19Z,slot_attention_role_binding_network,simple_18,base,187823,2905469,12,11,0.7928138986390731,0.7932879605726355,0.6503340757238307,0.8220720720720721,0.7261875155433971,0.8844795102298975,0.7928138986390731,,,14911.689067959882,11794.864690702101,182.73349387198687,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,88552a7e7780ee53
benchmark_bench_nnue_simple18_seed42,2026-05-06T04:33:32Z,stockfish_nnue,simple_18,base,271617,936257,4,3,0.722716049382716,0.7891574747711805,0.6435795954265612,0.8240427927927928,0.722716049382716,0.8815967361849915,0.7896814742153543,,,15614.017930791344,12995.249035243667,210.12876488175243,256,0.001,30,0483a60d4ecec2276251d29ff4f35a2373354212,5def37acc2763af3
idea_i201_neural_clause_resolution_puzzle_network_seed42,2026-05-10T20:15:45Z,neural_clause_resolution_puzzle_network,simple_18,base,91917,6173282,13,12,0.7890412379916018,0.7090823750293358,0.5364734299516908,0.9379222972972973,0.6825445605408728,0.8835949389904657,0.7890412379916018,,,13667.85428453672,11045.569792058146,195.7590063540265,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,e182cec0d0d09dfc
idea_i103_attention_disagreement_residual_network_seed42,2026-05-10T12:47:52Z,attention_disagreement_residual_network,simple_18,base,37501,2263065,12,11,0.7886461094149592,0.7831494954236095,0.6326073030108904,0.8340371621621622,0.7194899817850637,0.8822083253241271,0.7886461094149592,,,15423.692926864698,13123.86691877935,176.67322652600706,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,48b25a710d469999
idea_i109_maxout_region_signature_network_seed42,2026-05-10T13:18:51Z,maxout_region_signature_network,simple_18,base,82977,6452385,11,10,0.788357358734847,0.7798169443792538,0.6249611600207147,0.8493806306306306,0.7200906975356525,0.8813591214709533,0.788357358734847,,,15304.849537745513,11324.268699722175,178.44775354117155,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,cb7be46f1b14eb97
idea_i175_prototype_margin_puzzle_network_seed42,2026-05-10T18:07:45Z,prototype_margin_puzzle_network,simple_18,base,71744,6130944,10,9,0.7881190450341252,0.8072752874911993,0.6778173190984579,0.8043355855855856,0.7356765804042745,0.8851762070984088,0.7881190450341252,,,14915.631242275287,11844.6008029851,182.65202724281698,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,332e7d8a82fde0cc
idea_i159_vector_quantized_motif_codebook_net_seed42,2026-05-10T16:55:18Z,vector_quantized_motif_codebook_net,simple_18,base,86209,6713313,12,11,0.7880555081877351,0.7946960807322225,0.6519706078824316,0.8243243243243243,0.7280865348750466,0.8847441659275993,0.7880555081877351,,,15049.383767897285,12529.684694058116,181.64911502692848,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,ab10fd3077053244
idea_i202_piece_liability_gradient_network_seed42,2026-05-10T20:20:56Z,piece_liability_gradient_network,simple_18,base,81623,6163269,13,12,0.7863439609441695,0.7853555503402957,0.8247369771619194,0.45242117117117114,0.5843105172257067,0.8858505317161398,0.7863439609441695,,,14790.876356328237,11927.33609138561,183.10741966590285,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,705e2b367bdca86e
benchmark_bench_cnn_signal_simple18_seed42,2026-05-06T06:46:51Z,simple_cnn,simple_18,base,70417,9019537,29,28,0.7319534943145521,0.8030509270124384,0.6700584795321638,0.8064470720720721,0.7319534943145521,0.8848594122606516,0.7857106876531152,,,15575.743709312197,13464.859638491289,409.2879046695307,256,0.001,30,0483a60d4ecec2276251d29ff4f35a2373354212,77dc32654e99e7f1
idea_i194_tactical_symptom_bayesian_network_seed42,2026-05-10T19:37:45Z,tactical_symptom_bayesian_network,simple_18,base,65164,6358034,12,11,0.7838866426092442,0.8005632480638348,0.6709376122620045,0.7887105855855856,0.7250727919767066,0.8833630585905954,0.7838866426092442,,,15083.298466716158,11246.843090219629,181.7523162169382,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,c6430f4e41e0bbea
idea_i214_tactical_subgoal_automaton_network_seed42,2026-05-10T21:22:27Z,tactical_subgoal_automaton_network,simple_18,base,90937,6115921,12,11,0.7829593222907627,0.8167096925604318,0.7057764055062395,0.772240990990991,0.7375142837937756,0.8868155865577921,0.7829593222907627,,,15318.605010223064,11751.193064476522,181.93725784216076,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,c1a44cce2d5db711
idea_i205_defender_timing_schedule_network_seed42,2026-05-10T20:36:09Z,defender_timing_schedule_network,simple_18,base,54375,6091823,12,11,0.7824395017855418,0.7731518422905421,0.6244656363038474,0.8019425675675675,0.7021630615640599,0.8747361918111338,0.7824395017855418,,,15212.171930769671,12464.340285052142,180.2259657131508,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,be338604cf1383e4
idea_i236_hadamard_spectrum_network_seed42,2026-05-10T23:02:16Z,hadamard_spectrum_network,simple_18,base,68001,2102113,13,12,0.7820896816443387,0.7823046233278573,0.630808402291534,0.8369932432432432,0.7194192377495463,0.8779684269554041,0.7820896816443387,,,15554.437156056918,12643.585902913177,174.48039238434285,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,ef953ddbd01287fb
idea_i234_lindstrom_gessel_viennot_path_network_seed42,2026-05-10T22:56:43Z,lindstrom_gessel_viennot_path_network,simple_18,base,68128,6949085,12,11,0.782039257216129,0.8020183055620747,0.6775344488188977,0.7751970720720721,0.7230829831932774,0.8811279993684622,0.782039257216129,,,15200.602859635994,12377.772338149396,178.15780590754002,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,71b8f1580aacfe78
idea_i104_cross_scale_attention_residual_network_seed42,2026-05-10T12:53:12Z,cross_scale_attention_residual_network,simple_18,base,57329,6072865,13,12,0.7811362261002248,0.7872799812250645,0.645771933801859,0.8019425675675675,0.7154338817028758,0.8761655922831852,0.7811362261002248,,,14781.200970193368,11571.952451295907,182.81704249605536,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,bfae14cd36f164ac
idea_i107_kernel_mean_prototype_network_seed42,2026-05-10T13:08:56Z,kernel_mean_prototype_network,simple_18,base,38427,1210341,12,11,0.7810293324636485,0.7897207228350153,0.6477810317639108,0.809543918918919,0.7196846452258792,0.8763385138227798,0.7810293324636485,,,15436.550127899523,13061.11226761361,176.39779487531632,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,78ff34ad6d9203f6
idea_i140_low_displacement_rank_board_operator_seed42,2026-05-10T15:43:36Z,low_displacement_rank_board_operator,simple_18,base,24351,1346237,11,10,0.7793738159152829,0.794461394038958,0.6705043173570266,0.754222972972973,0.7099039417025506,0.8756047297693793,0.7793738159152829,,,14977.397348556922,11045.400278360172,180.7412184011191,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,778eeedb0dd82aaf
idea_i239_permanent_ryser_network_seed42,2026-05-10T23:13:17Z,permanent_ryser_network,simple_18,base,20324,2012897,12,11,0.7788163846136771,0.7627786904482516,0.5974334600760456,0.8847128378378378,0.7132319564230595,0.8808558647770015,0.7788163846136771,,,12166.917857693965,11270.895818190678,213.6783844884485,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,a9f53840f154743c
idea_i070_relational_query_algebra_network_seed42,2026-05-10T07:07:50Z,relational_query_algebra_network,simple_18,base,116729,6694945,13,12,0.7779280364848755,0.8002346866932645,0.6639042357274402,0.8119369369369369,0.7304964539007093,0.8847401117625265,0.7779280364848755,,,12098.619353198106,12168.84648942706,216.1156924413517,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,6488a26df3d6a96a
idea_i102_set_query_attention_bottleneck_seed42,2026-05-10T12:42:34Z,set_query_attention_bottleneck,simple_18,base,196065,2579169,6,5,0.7763605340748021,0.7753109598685755,0.6197911281149829,0.84375,0.7146348733233979,0.8763675273708679,0.7763605340748021,,,15312.994828161489,11963.278346112606,138.5397356878966,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,e130f393c269a170
idea_i115_neural_board_cellular_automaton_seed42,2026-05-10T13:49:09Z,neural_board_cellular_automaton,simple_18,base,152940,111691829,11,10,0.7753328403577484,0.7868106078385355,0.6482295764869244,0.7885698198198198,0.7115457894068334,0.8720714902151289,0.7753328403577484,,,14542.413033023626,11504.052085891059,187.98832989484072,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,c7d9aed99e20fe65
idea_i059_harmonic_board_potential_network_seed42,2026-05-10T06:32:13Z,harmonic_board_potential_network,simple_18,base,71075,170109,13,12,0.7727173516137913,0.7846045529218494,0.6366105377512221,0.8248873873873874,0.7186216199644369,0.8756021723742967,0.7727173516137913,,,14980.648696450824,11622.58285817822,180.7119775293395,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,bd256fd49487a061
idea_i146_patch_mixer_boardnet_seed42,2026-05-10T16:05:31Z,patch_mixer_boardnet,simple_18,base,189281,6881617,13,12,0.7706288255847735,0.7750762731753109,0.6229525632844076,0.8244650900900901,0.7096813280019387,0.8709849888442065,0.7706288255847735,,,15215.460286401842,12985.708250670565,178.30478965863585,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,d31f79f08b91b783
idea_i019_tactical_sheaf_curvature_network_seed42,2026-05-09T21:41:22Z,tactical_sheaf_curvature_network,simple_18,base,111149,123015969,11,10,0.7702341429518516,0.7973245716967848,0.6809090909090909,0.7380349099099099,0.7083220751148338,0.8752582671661874,0.7702343512925307,,,2751.072152884356,5657.698073636777,836.5178224341944,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,af5252601ee6334c
idea_i108_tensorsketch_interaction_network_seed42,2026-05-10T13:13:56Z,tensorsketch_interaction_network,simple_18,base,141615,283609,10,9,0.7696674933769692,0.7813658765547994,0.632646420824295,0.8210867117117117,0.7146532712570448,0.8737316609000381,0.7696675153384719,,,15177.79103891961,13483.210486829985,177.8415933754295,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,9bad102ac2cb4416
idea_i110_spline_board_surface_network_seed42,2026-05-10T13:23:43Z,spline_board_surface_network,simple_18,base,37125,149417,11,10,0.7691373597091552,0.7811781272001878,0.6370370370370371,0.7989864864864865,0.7088797302360434,0.8690236254140205,0.7691373597091552,,,15459.81180437362,11598.245047242563,175.80080497357994,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,dd036fa8d8cbca33
idea_i097_fixed_point_residual_defect_network_seed42,2026-05-10T12:14:36Z,fixed_point_residual_defect_network,simple_18,base,878811,7857737,11,10,0.7688871861372744,0.7864820464679653,0.6738804954403158,0.6969313063063063,0.6852120960487164,0.8621195706304149,0.7688871861372744,,,15055.08904778006,11280.96920380659,181.01661327201873,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,3b8957a622becfd8
idea_i037_mobius_piece_constellation_network_seed42,2026-05-10T02:59:05Z,mobius_piece_constellation_network,simple_18,base,195073,253153,7,6,0.7667286647456801,0.7832433701009153,0.640293453724605,0.7985641891891891,0.7107241292909046,0.8665383528377332,0.7667286647456801,,,14391.600492075178,13072.59488199096,158.6063426407054,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,d9ade197649bab96
idea_i020_attack_defense_sheaf_energy_network_seed42,2026-05-09T22:00:10Z,attack_defense_sheaf_energy_network,simple_18,base,202790,145188809,13,12,0.7634855807729297,0.7955409528279747,0.7105424456022066,0.6527308558558559,0.6804108584005869,0.8706757571554725,0.7634851256334866,,,2444.928567761999,3979.070206635776,972.1658414592966,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,3c003f64a59063df
idea_i050_king_anchored_euler_interaction_network_seed42,2026-05-10T04:43:47Z,king_anchored_euler_interaction_network,simple_18,base,1099232,2199262,12,11,0.7624201599791613,0.7718375968082609,0.6190172981003926,0.8210867117117117,0.7058752344648151,0.8689482318210049,0.7624201599791613,,,4194.420179205569,3788.0625623796323,621.4873158037663,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,46d14d78bb4026e8
idea_i040_kinematic_commutator_bottleneck_network_seed42,2026-05-10T03:43:18Z,kinematic_commutator_bottleneck_network,simple_18,base,63289,345817,13,12,0.7618484454623601,0.7655010560901196,0.6083247687564234,0.8331925675675675,0.7032196744683379,0.8658834317117624,0.7618484454623601,,,1626.451172335102,2751.9517533493195,1450.7407596763223,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,8fc8add54a8f8b68
idea_i093_wavelet_scattering_board_network_seed42,2026-05-10T11:52:39Z,wavelet_scattering_board_network,simple_18,base,110053,221065,13,12,0.7607226295242402,0.7811781272001878,0.6379037723063022,0.795045045045045,0.7078581275849104,0.8620248330199434,0.7607226295242402,,,15561.641100088618,12989.757026406853,174.3655145689845,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,a24db2041852c107
idea_i072_tensor_core_square_pair_field_network_seed42,2026-05-10T07:28:21Z,tensor_core_square_pair_field_network,simple_18,base,1092587,89230069,12,11,0.7600399431424906,0.7748415864820465,0.6290990486849468,0.7912443693693694,0.7009165159922689,0.8599787633119353,0.7600399431424906,,,3304.173830668148,6976.606781188626,700.4205432785675,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,4cd805d27eb54eed
idea_i211_role_counterfactual_necessity_network_seed42,2026-05-10T21:07:08Z,role_counterfactual_necessity_network,simple_18,base,61398,42791088,9,8,0.7597187094336082,0.7630133771415161,0.8491335372069317,0.35177364864864863,0.49746192893401014,0.8605684659071084,0.7597187094336082,,,14812.891819562508,11879.693165757866,184.48877257760614,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,5236db3942596df2
idea_i113_row_file_factor_mixer_seed42,2026-05-10T13:38:45Z,row_file_factor_mixer,simple_18,base,51297,6964321,12,11,0.7593093956891136,0.7577563952123915,0.5974325544077825,0.8385416666666666,0.6977452415812592,0.8638171704774629,0.7593093956891136,,,14869.295245024266,12683.608403655622,181.37247969023883,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,39db06e3a3557e2e
idea_i036_geometry_conditioned_board_pseudo_likelihood_ratio_network_seed42,2026-05-10T02:54:12Z,geometry_conditioned_board_pseudo_likelihood_ratio_network,simple_18,base,78273,5698952,12,11,0.758283739734254,0.780145505749824,0.6297169811320755,0.8268581081081081,0.7149464459591042,0.8645577494701235,0.758283739734254,,,8507.427187259369,11827.106960303287,287.3677936466411,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,5b62f8c5925f839f
idea_i106_attention_perturbation_sensitivity_network_seed42,2026-05-10T13:03:54Z,attention_perturbation_sensitivity_network,simple_18,base,25695,11107549,10,9,0.7562436888142859,0.7672846749589298,0.6140276301806589,0.8133445945945946,0.699769892212668,0.8633612156801546,0.7562436888142859,,,15137.240372551072,11800.095586186058,180.94780562259257,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,6c5c910a7997e5d0
idea_i150_early_exit_cascade_boardnet_seed42,2026-05-10T16:20:54Z,early_exit_cascade_boardnet,simple_18,base,628104,77158920,4,3,0.7433350179902033,0.7697254165688805,0.6331798351914687,0.7355011261261262,0.6805157593123209,0.8520350035224646,0.7433350179902033,,,14741.30849350757,12198.667297424472,114.96535781491548,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,c2fc49e2799d23f6
idea_i199_tactical_hessian_spectrum_network_seed42,2026-05-10T20:05:14Z,tactical_hessian_spectrum_network,simple_18,base,49318,6139873,13,12,0.7406143706499057,0.7749354611593523,0.6266037942756881,0.8043355855855856,0.7044319792886642,0.8588464617705517,0.7406143706499057,,,13831.209986031494,11158.248723323064,193.44780286308378,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,806d89b01ea14fca
idea_i217_ray_grammar_edit_distance_network_seed42,2026-05-10T21:42:53Z,ray_grammar_edit_distance_network,simple_18,base,12185,1440641,12,11,0.7353870503766067,0.7701478526167567,0.6199586911620828,0.8027871621621622,0.6996258357357542,0.8569245942345768,0.7353870503766067,,,4808.861445439453,11839.120083472777,475.9485360532999,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,19cdc4aebb8801e4
idea_i195_minimal_edit_puzzle_distance_network_seed42,2026-05-10T19:43:07Z,minimal_edit_puzzle_distance_network,simple_18,base,62916,6237965,13,12,0.7212069301721331,0.7118986153485097,0.5415949018256976,0.8852759009009009,0.6720453088266723,0.8451812937374034,0.7212069301721331,,,15132.940836636175,12000.1390031347,180.67642565257847,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,d9f6421d204c3900
idea_i240_cayley_hamilton_coeffs_network_seed42,2026-05-10T23:18:12Z,cayley_hamilton_coeffs_network,simple_18,base,25233,1885425,9,8,0.7187649971415118,0.7737620276930298,0.6858723958333334,0.5931869369369369,0.6361714975845411,0.8283208092343453,0.7187649971415118,,,15000.390733445623,12441.758550159397,180.8933136612177,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,425df8c3694b4ddb
idea_i006_proof_core_set_verifier_seed42,2026-05-09T18:05:36Z,proof_core_set_verifier,simple_18,base,173587,21323442,10,9,0.7173419665712738,0.7619807556911523,0.6208536440375698,0.7350788288288288,0.673155011279407,0.8360632187667916,0.7173419665712738,,,13826.140393183132,11301.45258751247,193.43748036772013,128,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,7b84648973503c2b
benchmark_bench_mlp_simple18_seed42,2026-05-06T05:26:40Z,mlp,simple_18,base,756481,1512961,25,24,0.7053333333333334,0.7925369631541892,0.6699594731509625,0.7446509009009009,0.7053333333333334,0.8352366399301914,0.6997627198579557,,,15689.534224397412,13856.700436064375,405.13709203898907,256,0.001,30,0483a60d4ecec2276251d29ff4f35a2373354212,40b1d368203f19bf
idea_i132_differentiable_bitboard_boolean_network_seed42,2026-05-10T15:05:54Z,differentiable_bitboard_boolean_network,simple_18,base,62719,6210401,13,12,0.652545926294223,0.7089885003520301,0.543756050338819,0.7906813063063063,0.6443730641275668,0.80442615999476,0.652545926294223,,,15256.335913957842,11329.353735406994,183.05116631742567,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,8d5bca8d4db72c33
idea_i032_king_anchored_material_null_transport_bottleneck_seed42,2026-05-10T02:17:45Z,king_anchored_material_null_transport_bottleneck,simple_18,base,24126,48817,13,12,0.6365128377531719,0.6914808730344989,0.5262897316565996,0.748170045045045,0.6179154798581643,0.7810972303371606,0.6365128377531719,,,3092.2696530599274,4685.298933459066,774.2762574581429,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,c45eaf03eba7dcad
idea_i182_motif_tensor_factorization_network_seed42,2026-05-10T18:40:58Z,motif_tensor_factorization_network,simple_18,base,90286,15079797,12,11,0.6286475444600355,0.7055620746303685,0.5449821370574862,0.7086148648648649,0.6161189645676519,0.7774646686948198,0.6286475444600355,,,14333.39522158979,11752.244940150842,188.16847796272486,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,74314f712b3902ad
idea_i209_tactical_effective_resistance_network_seed42,2026-05-10T20:56:54Z,tactical_effective_resistance_network,simple_18,base,49636,6237697,12,11,0.5857336878068905,0.6805914104670265,0.5156889495225102,0.691722972972973,0.590873564600493,0.7399439656895117,0.5857336878068905,,,14954.997368675096,11653.296495824394,181.43360331840813,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,ce3db87f83c9ca57
idea_i135_zobrist_kernel_feature_network_seed42,2026-05-10T15:22:48Z,zobrist_kernel_feature_network,simple_18,base,109825,219841,4,3,0.4026365780153762,0.6547758742079324,0.45163776493256264,0.16497747747747749,0.2416743994226209,0.574666133063209,0.4026365780153762,,,15348.876186729025,11509.092255759344,111.36757503543049,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,2cd28b9fc65713b8
idea_i096_oriented_matroid_covector_bottleneck_seed42,2026-05-10T12:09:11Z,oriented_matroid_covector_bottleneck,simple_18,base,221921,909153,9,8,0.38511790039723354,0.6665571462098099,0.0,0.0,0.0,0.5528702081156573,0.38511790039723354,,,15091.288021161025,11767.050744790497,180.46437179204077,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,999b1dd994232aec
idea_i062_matrix_pencil_generalized_spectrum_bottleneck_seed42,2026-05-10T06:40:32Z,matrix_pencil_generalized_spectrum_bottleneck,simple_18,base,47204,655085,2,1,0.3772875424043129,0.6665571462098099,0.0,0.0,0.0,0.5370855592582935,0.3772875424043129,,,15321.42211128486,11493.160739718376,97.82524375710636,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,b6b2334b7b31a022
idea_i060_tropical_constraint_circuit_network_seed42,2026-05-10T06:35:53Z,tropical_constraint_circuit_network,simple_18,base,34139,121013,3,2,0.37416937823463337,0.6665571462098099,0.0,0.0,0.0,0.5472771206395819,0.37416937823463337,,,15200.93217257008,11585.127796364812,97.7372652515769,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,8624e94612d4abba
idea_i031_tactical_transport_imbalance_network_seed42,2026-05-10T02:02:37Z,tactical_transport_imbalance_network,simple_18,base,253809,29867873,5,4,0.35957116291569013,0.6168505045763906,0.3117667970138642,0.12345157657657657,0.17686800443682565,0.5586559972936813,0.35957116291569013,,,9094.910705703413,11841.20561397501,185.5002673631534,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,0aea3caa3cbe667d
idea_i039_ray_language_automaton_network_seed42,2026-05-10T03:17:03Z,ray_language_automaton_network,simple_18,base,130477,145113,2,1,0.3334428537901901,0.6665571462098099,0.0,0.0,0.0,0.5,0.3334428537901901,,,1363.005329205576,2348.8716604444207,908.259863701649,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,385703725a39a727
idea_i051_king_escape_percolation_network_seed42,2026-05-10T04:51:52Z,king_escape_percolation_network,simple_18,base,103699,7297058,2,1,0.3334428537901901,0.3334428537901901,0.3334428537901901,1.0,0.5001232003942413,0.5,0.3334428537901901,,,3587.2259975422544,5356.210038548688,352.7515061311424,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,be3056936365ae91
idea_i142_pivot_trace_elimination_network_seed42,2026-05-10T15:49:34Z,pivot_trace_elimination_network,simple_18,base,57885,6198361,10,9,0.39789069990412274,0.5283736212156771,0.34641068447412354,0.46734234234234234,0.39789069990412274,,,,,11622.050981434286,11244.563754696013,221.33284682314843,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,b4de77eae3916e5a
idea_i161_multiplicative_conjunction_convnet_seed42,2026-05-10T17:04:42Z,multiplicative_conjunction_convnet,simple_18,base,310369,36708289,2,1,0.0,0.6665571462098099,0.0,0.0,0.0,,,,,15274.513976379658,11565.129936849069,97.39105114899576,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,cb85e4fef8321c4d
